session_id,stage_name,stage_index,stage_trial_index,stage_trial_count,trial_id,img_id,img_path,filter_left,filter_right,selected_filter,reaction_time_ms
4ce460c2-2e6a-49dd-b2db-738125bf3a92,arousal,2,4,45,39,N088,./images/N088.jpg,filter-1977,filter-inkwell,filter-1977,1803
4ce460c2-2e6a-49dd-b2db-738125bf3a92,arousal,2,5,45,11,N040,./images/N040.jpg,filter-juno,filter-gingham,filter-juno,1383
4ce460c2-2e6a-49dd-b2db-738125bf3a92,arousal,2,6,45,23,N095,./images/N095.jpg,filter-lark,filter-1977,filter-1977,1846
4ce460c2-2e6a-49dd-b2db-738125bf3a92,arousal,2,7,45,33,N031,./images/N031.jpg,filter-lofi,filter-clarendon,filter-clarendon,1148
4ce460c2-2e6a-49dd-b2db-738125bf3a92,arousal,2,8,45,30,N097,./images/N097.jpg,filter-moon,filter-1977,filter-1977,5377
4ce460c2-2e6a-49dd-b2db-738125bf3a92,arousal,2,9,45,28,N085,./images/N085.jpg,filter-hudson,filter-lark,filter-lark,1226
4ce460c2-2e6a-49dd-b2db-738125bf3a92,arousal,2,10,45,42,N002,./images/N002.jpg,filter-1977,filter-gingham,filter-1977,3413
4ce460c2-2e6a-49dd-b2db-738125bf3a92,arousal,2,11,45,12,N030,./images/N030.jpg,filter-juno,filter-lark,filter-juno,1341
4ce460c2-2e6a-49dd-b2db-738125bf3a92,arousal,2,12,45,34,N040,./images/N040.jpg,filter-lofi,filter-moon,filter-lofi,1648
4ce460c2-2e6a-49dd-b2db-738125bf3a92,arousal,2,13,45,31,N096,./images/N096.jpg,filter-hudson,filter-inkwell,filter-inkwell,2245
4ce460c2-2e6a-49dd-b2db-738125bf3a92,arousal,2,14,45,19,N040,./images/N040.jpg,filter-juno,filter-clarendon,filter-juno,2155
4ce460c2-2e6a-49dd-b2db-738125bf3a92,arousal,2,15,45,36,N031,./images/N031.jpg,filter-sutro,filter-gingham,filter-gingham,617
4ce460c2-2e6a-49dd-b2db-738125bf3a92,arousal,2,16,45,24,N096,./images/N096.jpg,filter-juno,filter-1977,filter-juno,1641
4ce460c2-2e6a-49dd-b2db-738125bf3a92,arousal,2,17,45,13,N014,./images/N014.jpg,filter-moon,filter-sutro,filter-sutro,3470
4ce460c2-2e6a-49dd-b2db-738125bf3a92,arousal,2,18,45,37,N108,./images/N108.jpg,filter-sutro,filter-lark,filter-sutro,8541
4ce460c2-2e6a-49dd-b2db-738125bf3a92,arousal,2,19,45,21,N097,./images/N097.jpg,filter-clarendon,filter-sutro,filter-clarendon,10794
4ce460c2-2e6a-49dd-b2db-738125bf3a92,arousal,2,20,45,41,N043,./images/N043.jpg,filter-inkwell,filter-sutro,filter-sutro,2359
4ce460c2-2e6a-49dd-b2db-738125bf3a92,arousal,2,21,45,18,N020,./images/N020.jpg,filter-hudson,filter-sutro,filter-sutro,1322
4ce460c2-2e6a-49dd-b2db-738125bf3a92,arousal,2,22,45,44,N077,./images/N077.jpg,filter-juno,filter-inkwell,filter-juno,5473
4ce460c2-2e6a-49dd-b2db-738125bf3a92,arousal,2,23,45,26,N030,./images/N030.jpg,filter-1977,filter-hudson,filter-hudson,3344
4ce460c2-2e6a-49dd-b2db-738125bf3a92,arousal,2,24,45,10,N085,./images/N085.jpg,filter-hudson,filter-juno,filter-juno,250
4ce460c2-2e6a-49dd-b2db-738125bf3a92,arousal,2,25,45,8,N002,./images/N002.jpg,filter-gingham,filter-moon,filter-gingham,953
4ce460c2-2e6a-49dd-b2db-738125bf3a92,arousal,2,26,45,9,N022,./images/N022.jpg,filter-clarendon,filter-hudson,filter-hudson,2731
4ce460c2-2e6a-49dd-b2db-738125bf3a92,arousal,2,27,45,25,N095,./images/N095.jpg,filter-lark,filter-inkwell,filter-lark,1381
4ce460c2-2e6a-49dd-b2db-738125bf3a92,arousal,2,28,45,5,N108,./images/N108.jpg,filter-1977,filter-clarendon,filter-1977,1672
4ce460c2-2e6a-49dd-b2db-738125bf3a92,arousal,2,29,45,3,N022,./images/N022.jpg,filter-lofi,filter-hudson,filter-hudson,3523
4ce460c2-2e6a-49dd-b2db-738125bf3a92,arousal,2,30,45,27,N027,./images/N027.jpg,filter-lark,filter-moon,filter-lark,5133
4ce460c2-2e6a-49dd-b2db-738125bf3a92,arousal,2,31,45,2,N014,./images/N014.jpg,filter-gingham,filter-clarendon,filter-clarendon,4014
4ce460c2-2e6a-49dd-b2db-738125bf3a92,arousal,2,32,45,16,N027,./images/N027.jpg,filter-sutro,filter-juno,filter-sutro,4607
4ce460c2-2e6a-49dd-b2db-738125bf3a92,arousal,2,33,45,4,N093,./images/N093.jpg,filter-moon,filter-inkwell,filter-inkwell,3621
4ce460c2-2e6a-49dd-b2db-738125bf3a92,arousal,2,34,45,43,N097,./images/N097.jpg,filter-clarendon,filter-lark,filter-lark,1844
4ce460c2-2e6a-49dd-b2db-738125bf3a92,arousal,2,35,45,6,N108,./images/N108.jpg,filter-inkwell,filter-gingham,filter-inkwell,940
4ce460c2-2e6a-49dd-b2db-738125bf3a92,arousal,2,36,45,20,N088,./images/N088.jpg,filter-inkwell,filter-lofi,filter-lofi,1703
4ce460c2-2e6a-49dd-b2db-738125bf3a92,arousal,2,37,45,22,N096,./images/N096.jpg,filter-lark,filter-lofi,filter-lofi,827
4ce460c2-2e6a-49dd-b2db-738125bf3a92,arousal,2,38,45,17,N023,./images/N023.jpg,filter-lofi,filter-gingham,filter-lofi,2259
4ce460c2-2e6a-49dd-b2db-738125bf3a92,arousal,2,39,45,40,N102,./images/N102.jpg,filter-inkwell,filter-clarendon,filter-clarendon,1059
4ce460c2-2e6a-49dd-b2db-738125bf3a92,arousal,2,40,45,15,N093,./images/N093.jpg,filter-moon,filter-juno,filter-juno,1531
4ce460c2-2e6a-49dd-b2db-738125bf3a92,arousal,2,41,45,14,N030,./images/N030.jpg,filter-lofi,filter-juno,filter-juno,1497
4ce460c2-2e6a-49dd-b2db-738125bf3a92,arousal,2,42,45,1,N020,./images/N020.jpg,filter-gingham,filter-hudson,filter-hudson,2074
4ce460c2-2e6a-49dd-b2db-738125bf3a92,arousal,2,43,45,29,N017,./images/N017.jpg,filter-sutro,filter-1977,filter-1977,425
4ce460c2-2e6a-49dd-b2db-738125bf3a92,arousal,2,44,45,7,N043,./images/N043.jpg,filter-hudson,filter-moon,filter-hudson,6124
4ce460c2-2e6a-49dd-b2db-738125bf3a92,arousal,2,45,45,32,N102,./images/N102.jpg,filter-gingham,filter-lark,filter-lark,4298
c8621bc1-2b38-4c7b-bb63-4b40224877c1,arousal,1,1,45,19,N040,./images/N040.jpg,filter-juno,filter-clarendon,filter-juno,14266
c8621bc1-2b38-4c7b-bb63-4b40224877c1,arousal,1,2,45,5,N108,./images/N108.jpg,filter-1977,filter-clarendon,filter-1977,3096
c8621bc1-2b38-4c7b-bb63-4b40224877c1,arousal,1,3,45,15,N093,./images/N093.jpg,filter-moon,filter-juno,filter-juno,2348
c8621bc1-2b38-4c7b-bb63-4b40224877c1,arousal,1,4,45,27,N027,./images/N027.jpg,filter-lark,filter-moon,filter-lark,3398
c8621bc1-2b38-4c7b-bb63-4b40224877c1,arousal,1,5,45,37,N108,./images/N108.jpg,filter-sutro,filter-lark,filter-sutro,1548
c8621bc1-2b38-4c7b-bb63-4b40224877c1,arousal,1,6,45,41,N043,./images/N043.jpg,filter-inkwell,filter-sutro,filter-sutro,1564
c8621bc1-2b38-4c7b-bb63-4b40224877c1,arousal,1,7,45,36,N031,./images/N031.jpg,filter-sutro,filter-gingham,filter-gingham,2648
c8621bc1-2b38-4c7b-bb63-4b40224877c1,arousal,1,8,45,2,N014,./images/N014.jpg,filter-gingham,filter-clarendon,filter-gingham,1733
c8621bc1-2b38-4c7b-bb63-4b40224877c1,arousal,1,9,45,17,N023,./images/N023.jpg,filter-lofi,filter-gingham,filter-lofi,964
c8621bc1-2b38-4c7b-bb63-4b40224877c1,arousal,1,10,45,28,N085,./images/N085.jpg,filter-hudson,filter-lark,filter-hudson,3098
c8621bc1-2b38-4c7b-bb63-4b40224877c1,arousal,1,11,45,35,N017,./images/N017.jpg,filter-1977,filter-lofi,filter-lofi,1747
c8621bc1-2b38-4c7b-bb63-4b40224877c1,arousal,1,12,45,34,N040,./images/N040.jpg,filter-lofi,filter-moon,filter-lofi,2398
c8621bc1-2b38-4c7b-bb63-4b40224877c1,arousal,1,13,45,4,N093,./images/N093.jpg,filter-moon,filter-inkwell,filter-moon,1131
c8621bc1-2b38-4c7b-bb63-4b40224877c1,arousal,1,14,45,38,N023,./images/N023.jpg,filter-lofi,filter-sutro,filter-lofi,981
c8621bc1-2b38-4c7b-bb63-4b40224877c1,arousal,1,15,45,3,N022,./images/N022.jpg,filter-lofi,filter-hudson,filter-lofi,1564
c8621bc1-2b38-4c7b-bb63-4b40224877c1,arousal,1,16,45,30,N097,./images/N097.jpg,filter-moon,filter-1977,filter-1977,1214
c8621bc1-2b38-4c7b-bb63-4b40224877c1,arousal,1,17,45,44,N077,./images/N077.jpg,filter-juno,filter-inkwell,filter-juno,1164
c8621bc1-2b38-4c7b-bb63-4b40224877c1,arousal,1,18,45,22,N096,./images/N096.jpg,filter-lark,filter-lofi,filter-lark,2498
c8621bc1-2b38-4c7b-bb63-4b40224877c1,arousal,1,19,45,9,N022,./images/N022.jpg,filter-clarendon,filter-hudson,filter-hudson,1614
c8621bc1-2b38-4c7b-bb63-4b40224877c1,arousal,1,20,45,16,N027,./images/N027.jpg,filter-sutro,filter-juno,filter-juno,2015
c8621bc1-2b38-4c7b-bb63-4b40224877c1,arousal,1,21,45,43,N097,./images/N097.jpg,filter-clarendon,filter-lark,filter-lark,1214
c8621bc1-2b38-4c7b-bb63-4b40224877c1,arousal,1,22,45,29,N017,./images/N017.jpg,filter-sutro,filter-1977,filter-1977,864
c8621bc1-2b38-4c7b-bb63-4b40224877c1,arousal,1,23,45,14,N030,./images/N030.jpg,filter-lofi,filter-juno,filter-juno,964
c8621bc1-2b38-4c7b-bb63-4b40224877c1,arousal,1,24,45,13,N014,./images/N014.jpg,filter-moon,filter-sutro,filter-sutro,797
c8621bc1-2b38-4c7b-bb63-4b40224877c1,arousal,1,25,45,6,N108,./images/N108.jpg,filter-inkwell,filter-gingham,filter-gingham,1481
c8621bc1-2b38-4c7b-bb63-4b40224877c1,arousal,1,26,45,7,N043,./images/N043.jpg,filter-hudson,filter-moon,filter-hudson,1064
c8621bc1-2b38-4c7b-bb63-4b40224877c1,arousal,1,27,45,39,N088,./images/N088.jpg,filter-1977,filter-inkwell,filter-1977,1398
c8621bc1-2b38-4c7b-bb63-4b40224877c1,arousal,1,28,45,31,N096,./images/N096.jpg,filter-hudson,filter-inkwell,filter-hudson,981
c8621bc1-2b38-4c7b-bb63-4b40224877c1,arousal,1,29,45,33,N031,./images/N031.jpg,filter-lofi,filter-clarendon,filter-lofi,1349
c8621bc1-2b38-4c7b-bb63-4b40224877c1,arousal,1,30,45,42,N002,./images/N002.jpg,filter-1977,filter-gingham,filter-gingham,1765
c8621bc1-2b38-4c7b-bb63-4b40224877c1,arousal,1,31,45,11,N040,./images/N040.jpg,filter-juno,filter-gingham,filter-juno,1481
c8621bc1-2b38-4c7b-bb63-4b40224877c1,arousal,1,32,45,32,N102,./images/N102.jpg,filter-gingham,filter-lark,filter-gingham,932
c8621bc1-2b38-4c7b-bb63-4b40224877c1,arousal,1,33,45,8,N002,./images/N002.jpg,filter-gingham,filter-moon,filter-gingham,681
c8621bc1-2b38-4c7b-bb63-4b40224877c1,arousal,1,34,45,26,N030,./images/N030.jpg,filter-1977,filter-hudson,filter-hudson,1464
c8621bc1-2b38-4c7b-bb63-4b40224877c1,arousal,1,35,45,40,N102,./images/N102.jpg,filter-inkwell,filter-clarendon,filter-clarendon,1131
c8621bc1-2b38-4c7b-bb63-4b40224877c1,arousal,1,36,45,18,N020,./images/N020.jpg,filter-hudson,filter-sutro,filter-sutro,1131
c8621bc1-2b38-4c7b-bb63-4b40224877c1,arousal,1,37,45,23,N095,./images/N095.jpg,filter-lark,filter-1977,filter-lark,1414
c8621bc1-2b38-4c7b-bb63-4b40224877c1,arousal,1,38,45,12,N030,./images/N030.jpg,filter-juno,filter-lark,filter-juno,664
c8621bc1-2b38-4c7b-bb63-4b40224877c1,arousal,1,39,45,20,N088,./images/N088.jpg,filter-inkwell,filter-lofi,filter-lofi,1115
c8621bc1-2b38-4c7b-bb63-4b40224877c1,arousal,1,40,45,21,N097,./images/N097.jpg,filter-clarendon,filter-sutro,filter-sutro,1181
c8621bc1-2b38-4c7b-bb63-4b40224877c1,arousal,1,41,45,10,N085,./images/N085.jpg,filter-hudson,filter-juno,filter-juno,1131
c8621bc1-2b38-4c7b-bb63-4b40224877c1,arousal,1,42,45,45,N077,./images/N077.jpg,filter-clarendon,filter-moon,filter-clarendon,899
c8621bc1-2b38-4c7b-bb63-4b40224877c1,arousal,1,43,45,1,N020,./images/N020.jpg,filter-gingham,filter-hudson,filter-gingham,1547
c8621bc1-2b38-4c7b-bb63-4b40224877c1,arousal,1,44,45,24,N096,./images/N096.jpg,filter-juno,filter-1977,filter-juno,764
c8621bc1-2b38-4c7b-bb63-4b40224877c1,arousal,1,45,45,25,N095,./images/N095.jpg,filter-lark,filter-inkwell,filter-lark,681
c8621bc1-2b38-4c7b-bb63-4b40224877c1,valence,2,1,45,24,N102,./images/N102.jpg,filter-inkwell,filter-sutro,filter-sutro,2883
c8621bc1-2b38-4c7b-bb63-4b40224877c1,valence,2,2,45,8,N023,./images/N023.jpg,filter-clarendon,filter-moon,filter-clarendon,1181
c8621bc1-2b38-4c7b-bb63-4b40224877c1,valence,2,3,45,2,N030,./images/N030.jpg,filter-juno,filter-sutro,filter-juno,864
c8621bc1-2b38-4c7b-bb63-4b40224877c1,valence,2,4,45,18,N093,./images/N093.jpg,filter-clarendon,filter-gingham,filter-clarendon,764
c8621bc1-2b38-4c7b-bb63-4b40224877c1,valence,2,5,45,9,N093,./images/N093.jpg,filter-lofi,filter-hudson,filter-lofi,849
c8621bc1-2b38-4c7b-bb63-4b40224877c1,valence,2,6,45,19,N017,./images/N017.jpg,filter-inkwell,filter-moon,filter-moon,4698
c8621bc1-2b38-4c7b-bb63-4b40224877c1,valence,2,7,45,12,N088,./images/N088.jpg,filter-sutro,filter-gingham,filter-sutro,1331
c8621bc1-2b38-4c7b-bb63-4b40224877c1,valence,2,8,45,1,N027,./images/N027.jpg,filter-sutro,filter-hudson,filter-hudson,1581
c8621bc1-2b38-4c7b-bb63-4b40224877c1,valence,2,9,45,16,N097,./images/N097.jpg,filter-juno,filter-lofi,filter-juno,1397
c8621bc1-2b38-4c7b-bb63-4b40224877c1,valence,2,10,45,41,N095,./images/N095.jpg,filter-moon,filter-hudson,filter-hudson,1148
c8621bc1-2b38-4c7b-bb63-4b40224877c1,valence,2,11,45,20,N043,./images/N043.jpg,filter-lofi,filter-inkwell,filter-lofi,1181
c8621bc1-2b38-4c7b-bb63-4b40224877c1,valence,2,12,45,28,N095,./images/N095.jpg,filter-1977,filter-gingham,filter-gingham,1464
c8621bc1-2b38-4c7b-bb63-4b40224877c1,valence,2,13,45,14,N023,./images/N023.jpg,filter-lofi,filter-sutro,filter-lofi,1032
c8621bc1-2b38-4c7b-bb63-4b40224877c1,valence,2,14,45,11,N108,./images/N108.jpg,filter-1977,filter-lark,filter-lark,2181
c8621bc1-2b38-4c7b-bb63-4b40224877c1,valence,2,15,45,7,N093,./images/N093.jpg,filter-moon,filter-lark,filter-lark,1598
c8621bc1-2b38-4c7b-bb63-4b40224877c1,valence,2,16,45,30,N031,./images/N031.jpg,filter-sutro,filter-1977,filter-1977,1349
c8621bc1-2b38-4c7b-bb63-4b40224877c1,valence,2,17,45,23,N108,./images/N108.jpg,filter-gingham,filter-moon,filter-gingham,1748
c8621bc1-2b38-4c7b-bb63-4b40224877c1,valence,2,18,45,10,N022,./images/N022.jpg,filter-clarendon,filter-hudson,filter-hudson,1631
c8621bc1-2b38-4c7b-bb63-4b40224877c1,valence,2,19,45,45,N088,./images/N088.jpg,filter-hudson,filter-inkwell,filter-inkwell,1081
c8621bc1-2b38-4c7b-bb63-4b40224877c1,valence,2,20,45,21,N095,./images/N095.jpg,filter-moon,filter-1977,filter-1977,1598
c8621bc1-2b38-4c7b-bb63-4b40224877c1,valence,2,21,45,27,N014,./images/N014.jpg,filter-moon,filter-lofi,filter-lofi,965
c8621bc1-2b38-4c7b-bb63-4b40224877c1,valence,2,22,45,17,N014,./images/N014.jpg,filter-sutro,filter-clarendon,filter-sutro,1314
c8621bc1-2b38-4c7b-bb63-4b40224877c1,valence,2,23,45,34,N077,./images/N077.jpg,filter-sutro,filter-moon,filter-sutro,898
c8621bc1-2b38-4c7b-bb63-4b40224877c1,valence,2,24,45,29,N085,./images/N085.jpg,filter-lofi,filter-clarendon,filter-lofi,1148
c8621bc1-2b38-4c7b-bb63-4b40224877c1,valence,2,25,45,38,N031,./images/N031.jpg,filter-lark,filter-juno,filter-lark,1881
c8621bc1-2b38-4c7b-bb63-4b40224877c1,valence,2,26,45,37,N097,./images/N097.jpg,filter-juno,filter-moon,filter-juno,714
c8621bc1-2b38-4c7b-bb63-4b40224877c1,valence,2,27,45,44,N085,./images/N085.jpg,filter-lofi,filter-1977,filter-lofi,1431
c8621bc1-2b38-4c7b-bb63-4b40224877c1,valence,2,28,45,40,N017,./images/N017.jpg,filter-gingham,filter-lark,filter-lark,1214
c8621bc1-2b38-4c7b-bb63-4b40224877c1,valence,2,29,45,43,N020,./images/N020.jpg,filter-juno,filter-gingham,filter-juno,914
c8621bc1-2b38-4c7b-bb63-4b40224877c1,valence,2,30,45,13,N096,./images/N096.jpg,filter-hudson,filter-1977,filter-hudson,1098
c8621bc1-2b38-4c7b-bb63-4b40224877c1,valence,2,31,45,42,N040,./images/N040.jpg,filter-gingham,filter-hudson,filter-gingham,1215
c8621bc1-2b38-4c7b-bb63-4b40224877c1,valence,2,32,45,25,N022,./images/N022.jpg,filter-inkwell,filter-gingham,filter-gingham,1331
c8621bc1-2b38-4c7b-bb63-4b40224877c1,valence,2,33,45,35,N020,./images/N020.jpg,filter-hudson,filter-lark,filter-lark,948
c8621bc1-2b38-4c7b-bb63-4b40224877c1,valence,2,34,45,26,N096,./images/N096.jpg,filter-gingham,filter-lofi,filter-lofi,698
c8621bc1-2b38-4c7b-bb63-4b40224877c1,valence,2,35,45,5,N002,./images/N002.jpg,filter-inkwell,filter-clarendon,filter-clarendon,731
c8621bc1-2b38-4c7b-bb63-4b40224877c1,valence,2,36,45,36,N030,./images/N030.jpg,filter-1977,filter-clarendon,filter-clarendon,781
c8621bc1-2b38-4c7b-bb63-4b40224877c1,valence,2,37,45,15,N027,./images/N027.jpg,filter-lark,filter-sutro,filter-lark,1314
c8621bc1-2b38-4c7b-bb63-4b40224877c1,valence,2,38,45,39,N102,./images/N102.jpg,filter-inkwell,filter-juno,filter-juno,1364
c8621bc1-2b38-4c7b-bb63-4b40224877c1,valence,2,39,45,4,N040,./images/N040.jpg,filter-hudson,filter-juno,filter-juno,1948
c8621bc1-2b38-4c7b-bb63-4b40224877c1,valence,2,40,45,32,N043,./images/N043.jpg,filter-clarendon,filter-juno,filter-juno,1131
c8621bc1-2b38-4c7b-bb63-4b40224877c1,valence,2,41,45,22,N085,./images/N085.jpg,filter-lark,filter-lofi,filter-lofi,1015
c8621bc1-2b38-4c7b-bb63-4b40224877c1,valence,2,42,45,6,N096,./images/N096.jpg,filter-juno,filter-1977,filter-juno,999
c8621bc1-2b38-4c7b-bb63-4b40224877c1,valence,2,43,45,31,N022,./images/N022.jpg,filter-1977,filter-inkwell,filter-1977,980
c8621bc1-2b38-4c7b-bb63-4b40224877c1,valence,2,44,45,33,N002,./images/N002.jpg,filter-lark,filter-inkwell,filter-lark,1265
c8621bc1-2b38-4c7b-bb63-4b40224877c1,valence,2,45,45,3,N077,./images/N077.jpg,filter-lark,filter-clarendon,filter-clarendon,1098
052089c0-be8b-49cb-92d3-e6ee1384969d,arousal,1,1,45,31,N096,./images/N096.jpg,filter-hudson,filter-inkwell,filter-inkwell,29100
052089c0-be8b-49cb-92d3-e6ee1384969d,arousal,1,2,45,40,N102,./images/N102.jpg,filter-inkwell,filter-clarendon,filter-clarendon,12130
052089c0-be8b-49cb-92d3-e6ee1384969d,arousal,1,3,45,41,N043,./images/N043.jpg,filter-inkwell,filter-sutro,filter-sutro,5268
052089c0-be8b-49cb-92d3-e6ee1384969d,arousal,1,4,45,3,N022,./images/N022.jpg,filter-lofi,filter-hudson,filter-hudson,12213
052089c0-be8b-49cb-92d3-e6ee1384969d,arousal,1,5,45,11,N040,./images/N040.jpg,filter-juno,filter-gingham,filter-juno,1314
052089c0-be8b-49cb-92d3-e6ee1384969d,arousal,1,6,45,35,N017,./images/N017.jpg,filter-1977,filter-lofi,filter-1977,1482
052089c0-be8b-49cb-92d3-e6ee1384969d,arousal,1,7,45,2,N014,./images/N014.jpg,filter-gingham,filter-clarendon,filter-gingham,4684
052089c0-be8b-49cb-92d3-e6ee1384969d,arousal,1,8,45,16,N027,./images/N027.jpg,filter-sutro,filter-juno,filter-juno,1168
052089c0-be8b-49cb-92d3-e6ee1384969d,arousal,1,9,45,21,N097,./images/N097.jpg,filter-clarendon,filter-sutro,filter-clarendon,2691
052089c0-be8b-49cb-92d3-e6ee1384969d,arousal,1,10,45,6,N108,./images/N108.jpg,filter-inkwell,filter-gingham,filter-gingham,818
052089c0-be8b-49cb-92d3-e6ee1384969d,arousal,1,11,45,9,N022,./images/N022.jpg,filter-clarendon,filter-hudson,filter-hudson,892
052089c0-be8b-49cb-92d3-e6ee1384969d,arousal,1,12,45,18,N020,./images/N020.jpg,filter-hudson,filter-sutro,filter-hudson,1316
052089c0-be8b-49cb-92d3-e6ee1384969d,arousal,1,13,45,43,N097,./images/N097.jpg,filter-clarendon,filter-lark,filter-lark,979
052089c0-be8b-49cb-92d3-e6ee1384969d,arousal,1,14,45,8,N002,./images/N002.jpg,filter-gingham,filter-moon,filter-gingham,1056
052089c0-be8b-49cb-92d3-e6ee1384969d,arousal,1,15,45,7,N043,./images/N043.jpg,filter-hudson,filter-moon,filter-hudson,746
052089c0-be8b-49cb-92d3-e6ee1384969d,arousal,1,16,45,23,N095,./images/N095.jpg,filter-lark,filter-1977,filter-lark,1010
052089c0-be8b-49cb-92d3-e6ee1384969d,arousal,1,17,45,5,N108,./images/N108.jpg,filter-1977,filter-clarendon,filter-clarendon,792
052089c0-be8b-49cb-92d3-e6ee1384969d,arousal,1,18,45,20,N088,./images/N088.jpg,filter-inkwell,filter-lofi,filter-lofi,1190
052089c0-be8b-49cb-92d3-e6ee1384969d,arousal,1,19,45,39,N088,./images/N088.jpg,filter-1977,filter-inkwell,filter-1977,905
052089c0-be8b-49cb-92d3-e6ee1384969d,arousal,1,20,45,22,N096,./images/N096.jpg,filter-lark,filter-lofi,filter-lark,1644
052089c0-be8b-49cb-92d3-e6ee1384969d,arousal,1,21,45,12,N030,./images/N030.jpg,filter-juno,filter-lark,filter-lark,1582
052089c0-be8b-49cb-92d3-e6ee1384969d,arousal,1,22,45,36,N031,./images/N031.jpg,filter-sutro,filter-gingham,filter-gingham,998
052089c0-be8b-49cb-92d3-e6ee1384969d,arousal,1,23,45,26,N030,./images/N030.jpg,filter-1977,filter-hudson,filter-hudson,881
052089c0-be8b-49cb-92d3-e6ee1384969d,arousal,1,24,45,14,N030,./images/N030.jpg,filter-lofi,filter-juno,filter-lofi,2872
052089c0-be8b-49cb-92d3-e6ee1384969d,arousal,1,25,45,4,N093,./images/N093.jpg,filter-moon,filter-inkwell,filter-moon,1220
052089c0-be8b-49cb-92d3-e6ee1384969d,arousal,1,26,45,15,N093,./images/N093.jpg,filter-moon,filter-juno,filter-juno,882
052089c0-be8b-49cb-92d3-e6ee1384969d,arousal,1,27,45,28,N085,./images/N085.jpg,filter-hudson,filter-lark,filter-hudson,1465
052089c0-be8b-49cb-92d3-e6ee1384969d,arousal,1,28,45,45,N077,./images/N077.jpg,filter-clarendon,filter-moon,filter-clarendon,1025
052089c0-be8b-49cb-92d3-e6ee1384969d,arousal,1,29,45,38,N023,./images/N023.jpg,filter-lofi,filter-sutro,filter-lofi,2069
052089c0-be8b-49cb-92d3-e6ee1384969d,arousal,1,30,45,19,N040,./images/N040.jpg,filter-juno,filter-clarendon,filter-juno,9882
052089c0-be8b-49cb-92d3-e6ee1384969d,arousal,1,31,45,25,N095,./images/N095.jpg,filter-lark,filter-inkwell,filter-lark,763
052089c0-be8b-49cb-92d3-e6ee1384969d,arousal,1,32,45,1,N020,./images/N020.jpg,filter-gingham,filter-hudson,filter-gingham,927
052089c0-be8b-49cb-92d3-e6ee1384969d,arousal,1,33,45,29,N017,./images/N017.jpg,filter-sutro,filter-1977,filter-1977,2417
052089c0-be8b-49cb-92d3-e6ee1384969d,arousal,1,34,45,34,N040,./images/N040.jpg,filter-lofi,filter-moon,filter-lofi,1583
052089c0-be8b-49cb-92d3-e6ee1384969d,arousal,1,35,45,13,N014,./images/N014.jpg,filter-moon,filter-sutro,filter-sutro,693
052089c0-be8b-49cb-92d3-e6ee1384969d,arousal,1,36,45,42,N002,./images/N002.jpg,filter-1977,filter-gingham,filter-gingham,2489
052089c0-be8b-49cb-92d3-e6ee1384969d,arousal,1,37,45,24,N096,./images/N096.jpg,filter-juno,filter-1977,filter-juno,2145
052089c0-be8b-49cb-92d3-e6ee1384969d,arousal,1,38,45,32,N102,./images/N102.jpg,filter-gingham,filter-lark,filter-lark,911
052089c0-be8b-49cb-92d3-e6ee1384969d,arousal,1,39,45,37,N108,./images/N108.jpg,filter-sutro,filter-lark,filter-lark,592
052089c0-be8b-49cb-92d3-e6ee1384969d,arousal,1,40,45,33,N031,./images/N031.jpg,filter-lofi,filter-clarendon,filter-clarendon,728
052089c0-be8b-49cb-92d3-e6ee1384969d,arousal,1,41,45,10,N085,./images/N085.jpg,filter-hudson,filter-juno,filter-juno,626
052089c0-be8b-49cb-92d3-e6ee1384969d,arousal,1,42,45,17,N023,./images/N023.jpg,filter-lofi,filter-gingham,filter-lofi,914
052089c0-be8b-49cb-92d3-e6ee1384969d,arousal,1,43,45,44,N077,./images/N077.jpg,filter-juno,filter-inkwell,filter-juno,790
052089c0-be8b-49cb-92d3-e6ee1384969d,arousal,1,44,45,30,N097,./images/N097.jpg,filter-moon,filter-1977,filter-1977,585
052089c0-be8b-49cb-92d3-e6ee1384969d,arousal,1,45,45,27,N027,./images/N027.jpg,filter-lark,filter-moon,filter-lark,607
052089c0-be8b-49cb-92d3-e6ee1384969d,valence,2,1,45,9,N093,./images/N093.jpg,filter-lofi,filter-hudson,filter-lofi,1719
052089c0-be8b-49cb-92d3-e6ee1384969d,valence,2,2,45,10,N022,./images/N022.jpg,filter-clarendon,filter-hudson,filter-clarendon,298
052089c0-be8b-49cb-92d3-e6ee1384969d,valence,2,3,45,22,N085,./images/N085.jpg,filter-lark,filter-lofi,filter-lark,722
052089c0-be8b-49cb-92d3-e6ee1384969d,valence,2,4,45,39,N102,./images/N102.jpg,filter-inkwell,filter-juno,filter-juno,494
052089c0-be8b-49cb-92d3-e6ee1384969d,valence,2,5,45,34,N077,./images/N077.jpg,filter-sutro,filter-moon,filter-sutro,585
052089c0-be8b-49cb-92d3-e6ee1384969d,valence,2,6,45,35,N020,./images/N020.jpg,filter-hudson,filter-lark,filter-hudson,334
052089c0-be8b-49cb-92d3-e6ee1384969d,valence,2,7,45,3,N077,./images/N077.jpg,filter-lark,filter-clarendon,filter-clarendon,419
052089c0-be8b-49cb-92d3-e6ee1384969d,valence,2,8,45,18,N093,./images/N093.jpg,filter-clarendon,filter-gingham,filter-clarendon,278
